OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201821,201821-GRIGGS RESERVOIR L-1,Lake,,05060001,,,,,40.0167,-83.0947,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201831,201831-SCIOTO R. SE OF NEW BLOOMINGTON @ WTP AT REFUGE,River/Stream,,05060001,,,,,40.5694,-83.2844,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,101,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201838,201838-MAUMEE R. AT TOLEDO @ ANTHONY WAYNE BRIDGE,River/Stream,,04100009,,,,,41.6389,-83.5344,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,095,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201851,"201851-MAUMEE R. E OF NAPOLEON, DST. ST. RT. 6",River/Stream,,04100009,,,,,41.4097,-84.0586,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,069,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201856,"201856-MAUMEE R. E OF FLORIDA, DST. WADE CREEK",Riverine Impoundment,,04100009,,,,,41.3306,-84.1533,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,069,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201859,"201859-MAUMEE R. E OF DEFIANCE, DST. INDEPENDENCE DAM",River/Stream,,04100009,,,,,41.2908,-84.2761,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,039,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201868,201868-MAUMEE R. AT ANTWERP @ ANTWERP CITY PARK,River/Stream,,04100005,,,,,41.1839,-84.7325,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,125,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201879,"201879-GREAT MIAMI R. DST. FAIRFIELD WWTP, DST. PLEASANT RUN",River/Stream,,05080002,,,,,39.3403,-84.5928,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,017,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201888,"201888-GREAT MIAMI R. UPST. LESOURDSVILLE WWTP, DST. DICKS CREEK",River/Stream,,05080002,,,,,39.4558,-84.4317,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,017,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201902,"201902-GREAT MIAMI R. AT WEST CARROLLTON, UPST WWTP, DST OWL CREEK",River/Stream,,05080002,,,,,39.6675,-84.2661,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201927,"201927-PIEDMONT LAKE, L-1",Lake,,05040001,,,,,40.1903,-81.2133,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,067,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201928,201928-PIEDMONT LAKE @ ESSEX BAY,Lake,,05040001,,,,,40.1672,-81.2256,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201930,"201930-TAPPAN LAKE, L-1",Lake,,05040001,,,,,40.3558,-81.2264,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,067,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201931,"201931-TAPPAN LAKE, L-2",Lake,,05040001,,,,,40.3308,-81.1814,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,067,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201932,"201932-CLENDENING LAKE, L-1",Lake,,05040001,,,,,40.2694,-81.2767,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,067,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203077,"203077-HARGUS LAKE, L-1",Lake,,05060002,,,,,39.6267,-82.8858,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203078,"203078-LAKE WHITE RESERVOIR, L-1",Lake,,05060002,,,,,39.1047,-83.0111,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203089,203089-MCDONALD CREEK S OF LARUE @ ST. RT. 37,River/Stream,,05060001,,,,,40.5581,-83.3808,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,101,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203138,203138-RAY LEWIS TRIB. TO MILL CREEK (18.40) @ MOUTH,River/Stream,,05060001,,,,,40.2406,-83.3572,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203160,"203160-EVERSOLE RUN NW OF SHAWNEE HILLS, DST. COOK RD.",River/Stream,,05060001,,,,,40.1761,-83.1478,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,041,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203182,"203182-HOOVER RESERVOIR, L-1",Lake,,05060001,,,,,40.1083,-82.8814,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203265,203265-GAY RUN SW OF DARBYDALE @ BOYD RD.,River/Stream,,05060001,,,,,39.8292,-83.2022,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203274,"203274-BIG DARBY CREEK SE OF DARBYVILLE, E OF RENICK CEMETERY",River/Stream,,05060001,,,,,39.6561,-83.0608,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203296,203296-BLACKWATER CREEK W OF KINGSTON @ ORR RD.,River/Stream,,05060002,,,,,39.4594,-82.9794,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203297,"203297-ROSS LAKE, L-1",Lake,,05060002,,,,,39.3406,-82.91,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203298,"203298-PIKE LAKE, L-1",Lake,,05060002,,,,,39.160048,-83.219912,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203299,"203299-MIDDLE FK MORGAN FORK 0.5 MI DST PIKE LAKE, ADJ PIKE LAKE RD",River/Stream,,05060002,,,,,39.1539,-83.2153,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203306,"203306-MORGAN FORK @ CO. RD. 3 UPST FORD, NEAR CLAYTON #1 CEMETERY",River/Stream,,05060002,,,,,39.1131,-83.1814,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203310,"203310-SUNFISH CREEK JUST UPST. BYINGTON, ADJ. ST. RT. 124",River/Stream,,05060002,,,,,39.0847,-83.3028,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203344,203344-HAMILTON RUN NEAR ALTON @ MOUTH,River/Stream,,05060001,,,,,39.945,-83.1789,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203351,"203351-BEAR CREEK ADJ BEAR CREEK-RARDEN RD, 0.2 MI. DST BEAN HOLLOW",River/Stream,,05060002,,,,,38.9272,-83.0747,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,145,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203354,203354-CAMP CREEK  @ CR 25 CAMP-BEAR CREEK RD./COLDICOTT RD.,River/Stream,,05060002,,,,,38.9733,-83.1197,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203361,203361-CHENOWETH FORK @ CHENOWETH FORK RD. DST. SPOON RIVER,River/Stream,,05060002,,,,,39.0469,-83.1389,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,131,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203388,"203388-ALUM CREEK LAKE, L-1",Lake,,05060001,,,,,40.1889,-82.9661,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,041,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203392,203392-NEWELL RUN DST. PEGGS FORK,River/Stream,,05030201,,,,,39.4019,-81.2692,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,167,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203411,203411-MILL CREEK NE OF NEW MATAMORAS @ TWP. RD. 66,River/Stream,,05030201,,,,,39.5394,-81.0531,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,167,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203417,"203417-PIPE CREEK NEAR VADIS, ADJ. PIPE CREEK RD.",River/Stream,,05030106,,,,,39.9244,-80.8269,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203435,203435-SALEM CREEK NE OF FAIRPLAY @ TWP. RD. 208,River/Stream,,05030101,,,,,40.370747,-80.796165,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,081,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203438,"203438-MCMAHON CREEK E OF GLENCOE @ ST. RT. 149, DST WILLIAMS CREEK",River/Stream,,05030106,,,,,40.0028,-80.8772,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,013,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203499,"203499-POPLAR CREEK AT VANDALIA, DST. BROWNS SCHOOL RD.",River/Stream,,05080001,,,,,39.8639,-84.1767,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203503,203503-WOLF CREEK W OF TROTWOOD UPST. NOLAN RD.,River/Stream,,05080002,,,,,39.8014,-84.3592,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203603,203603-KILLBUCK CREEK AT HELMICK @ COVERED BRIDGE (TWP. RD. 25),River/Stream,,05040003,,,,,40.3928,-81.9433,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,031,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203606,203606-KILLBUCK CREEK 0.1 MI. DST. HOLMES/COSHOCTON CO. LINE,River/Stream,,05040003,,,,,40.4494,-81.9678,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,031,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203615,203615-KILLBUCK CREEK W OF CRESTON @ CANAAN CENTER RD.,River/Stream,,05040003,,,,,40.9886861,-81.9391389,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,169,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203625,203625-WOLF CREEK @ TWP. RD. 31,River/Stream,,05040003,,,,,40.4769,-82.0528,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,075,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203626,203626-BLACK CREEK W OF KILLBUCK @ TWP. RD. 31,River/Stream,,05040003,,,,,40.505,-82.0556,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,075,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203742,203742-N. FK. STILLWATER R. S OF ROSSBURG @ BROCK-COSMOS RD.,River/Stream,,05080001,,,,,40.2647,-84.6289,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,037,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203749,"203749-DELTA RESERVOIR #2, L-1",Lake,**Electric motors only on this reservoir.  No gas-powered outboards allowed even if not being used.**,04100009,,,,,41.5922,-84.0144,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,051,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203765,"203765-NEW CONCORD RESERVOIR, L-1",Lake,,05040005,,,,,40.0072,-81.7539,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,119,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203766,"203766-CAMBRIDGE RESERVOIR, L-1",Lake,,05040005,,,,,40.0042,-81.5578,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,059,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203767,"203767-WILLS CREEK RESERVOIR, L-1",Lake,,05040005,,,,,40.155,-81.8503,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,119,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203774,203774-INDIAN CAMP RUN NW OF TOWN OF INDIAN CAMP @ ST. RT. 658,River/Stream,,05040005,,,,,40.105,-81.6547,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,059,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203791,"203791-SALT FORK RESERVOIR, L-2",Lake,,05040005,,,,,40.0858,-81.4919,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,059,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203792,"203792-SALT FORK RESERVOIR, L-1",Lake,,05040005,,,,,40.1053,-81.5561,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,059,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203793,203793-SALT FORK NE OF OLD WASHINGTON @ FAIRGROUND RD.,River/Stream,,05040005,,,,,40.0578,-81.4147,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,059,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203813,"203813-SENECAVILLE LAKE, L-1",Lake,,05040005,,,,,39.9253,-81.435,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,059,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203815,203815-BEAVER CREEK SW OF BATESVILLE @ TWP. RD. 189,River/Stream,,05040005,,,,,39.9011,-81.3197,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,121,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203816,203816-S. FK. SENECA FORK NE OF SUMMERFIELD @ TWP. RD. 199,River/Stream,,05040005,,,,,39.8433,-81.3175,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,121,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203825,"203825-NETTLE LAKE, L-2",Lake,,04100003,,,,,41.6828,-84.7261,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,171,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203908,"203908-VETO LAKE, L-1",Lake,,05030202,,,,,39.345,-81.6481,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,167,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203909,"203909-VETO LAKE, NEAR PLUM RUN ARM OF LAKE",Lake,,05030202,,,,,39.3439,-81.6531,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,167,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203910,"203910-DYES FORK AT UNIONVILLE, ADJ. STEGNER LANE",River/Stream,,05040004,,,,,39.63311,-81.721954,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,115,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203920,"203920-FORKED RUN LAKE, L-1",Lake,,05030202,,,,,39.0925,-81.7686,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,105,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204033,204033-L. MUSKINGUM R. AT POULTON @ TWP. RD. 575,River/Stream,,05030201,,,,,39.6072,-81.1231,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,111,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204258,"204258-DEFIANCE POWER DAM RESERVOIR, L-1",Lake,,04100007,,,,,41.2372,-84.4019,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,039,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204259,"204259-DEFIANCE POWER DAM RESERVOIR, L-2",Lake,,04100007,,,,,41.2056,-84.4387,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,125,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204284,204284-L. AUGLAIZE R. W OF MANDALE @ ST. RT. 114,River/Stream,,04100007,,,,,41.0197,-84.3739,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,125,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204292,"204292-METZGER RESERVOIR, L-1",Lake,,04100007,,,,,40.7417,-84.0542,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,003,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204363,"204363-ARCHBOLD RESERVOIR #2, L-1",Lake,,04100006,,,,,41.5178,-84.2925,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,051,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204478,"204478-DEER CREEK LAKE, L-1",Lake,,05060002,,,,,39.6231,-83.2172,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204480,"204480-MADISON LAKE, L-1",Lake,,05060002,,,,,39.8678,-83.3764,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204492,"204492-COE LAKE, L-1",Lake,,04110001,,,,,41.3619,-81.8506,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204646,"204646-LAKE OLANDER, L-1",Lake,,04100001,,,,,41.6933,-83.7106,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,095,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204674,"204674-LAKE VESUVIUS, L-1",Lake,,05090103,,,,,38.6064,-82.6311,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,087,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204712,"204712-WALLACE LAKE, L-1",Lake,,04110001,,,,,41.3594,-81.8597,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204761,"204761-MEANDER CREEK RESERVOIR, L-1",Lake,,05030103,,,,,41.15111,-80.78167,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,155,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204765,"204765-MOSQUITO CREEK RESERVOIR, L-1",Lake,,05030103,,,,,41.3003,-80.7586,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,155,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204798,"204798-FINDLEY LAKE, L-1",Lake,,04110001,,,,,41.1364,-82.2116,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204800,"204800-WELLINGTON UPGROUND RESERVOIR, L-1",Lake,,04110001,,,,,41.1567,-82.2322,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300017,"300017-POWDER LICK RUN N OF POWDERLICK RD, 0.9 MI. E OF ST. RT. 739",River/Stream,Between western and middle crossing of Powderlick Rd over Powderlick Run.,05060001,,,,,40.3877,-83.4362,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300018,"300018-POWDER LICK RUN RESTORATION SITE, APPROX. 0.45 MI DST SR 739",River/Stream,,05060001,,,,,40.3817,-83.4468,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300019,300019-POWDER LICK RUN @ ST. RT. 739,River/Stream,,05060001,,,,,40.3847,-83.4538,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300020,300020-TIFFIN R. W OF STRYKER @ CO. RD.  F (CURTIS ST.),River/Stream,,04100006,,,,,41.5,-84.4301,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,171,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300022,300022-W. BR. MAHONING R. AT USGS GAGE @ NEWTON FALLS RD.,River/Stream,,05030103,,,,,41.1616,-81.1974,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,133,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300024,300024-SW LICKING SEWER DISTRICT WWTP OUTFALL TO S. FK. LICKING R.,Facility Municipal Sewage (POTW),,05040006,,,,,39.9623,-82.586,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,089,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300025,300025-DEER CREEK @ ATWATER RD.,River/Stream,,05030103,,,,,40.9799,-81.1481,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,151,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300040,300040-BARNES CREEK @ ST. RT. 219,River/Stream,,05120101,,,,,40.495,-84.4331,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,011,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300041,300041-L. CHICKASAW CREEK @ MERCER CO. RD. 96-B,River/Stream,,05120101,,,,,40.4889,-84.4558,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,107,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300042,300042-CHICKASAW CREEK @ MERCER CO. RD. 96-B,River/Stream,,05120101,,,,,40.4874,-84.4813,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,107,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300043,300043-PRAIRIE CREEK @ KITTLE RD.,River/Stream,,05120101,,,,,40.49,-84.5219,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,107,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300045,300045-BURNTWOOD CREEK @ SIEGRIST-JUTTE RD.,River/Stream,,05120101,,,,,40.4653,-84.5993,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,107,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300046,300046-N. FK. PAINT CREEK @ GOOD HOPE-NEW HOLLAND RD.,River/Stream,2006 sentinel site - BWSE mark dst side of bridge,05060003,,,,,39.5236,-83.2809,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300047,300047-N. FK. PAINT CREEK @ POLK HOLLOW RD.,River/Stream,2006 sentinel site - BWSE mark dst side of bridge,05060003,,,,,39.3368,-83.0366,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300048,300048-COMPTON CREEK @ GOOD HOPE-NEW HOLLAND RD.,River/Stream,2006 sentinel site - BWSE mark dst side of bridge,05060003,,,,,39.515,-83.2963,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300049,300049-RATTLESNAKE CREEK @ CENTERFIELD RD.,River/Stream,2006 sentinel site,05060003,,,,,39.329,-83.4741,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300050,300050-SUGAR CREEK @ ARMBRUST RD.,River/Stream,2006 sentinel site,05060003,,,,,39.4804,-83.4593,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300054,300054-SCIOTO BRUSH CREEK @ TATMAN-COE RD.,River/Stream,,05060002,,,,,38.8413,-83.0956,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,145,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300055,300055-E. FK. PAINT CREEK AT WASHINGTON C.H. @ U.S. RT. 22,River/Stream,2006 sentinel site,05060003,,,,,39.5406,-83.4147,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
